file,Tin[C],target_Tout[C],target_Tout[K],feasible,t_residence[s],z_at_target[m],t[s],T[K],z[m],density[kg/m3],mean_MW[kg/mol],velocity[m/s],k_gas[W/m-K],cp_gas[J/kg-K],mu_gas[Pa-s],total_carbon_mass_flow[kg/s],total_hydrogen_mass_flow[kg/s],soot_mass_flow[kg/s],soot_carbon_mass_flow[kg/s],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction[-],SSA[m2/g],total_carbon_flux[kg/m2-s],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],H2_X,H_X,O_X,O2_X,OH_X,H2O_X,HO2_X,H2O2_X,C_X,CH_X,CH2_X,CH2*_X,CH3_X,CH4_X,CO_X,CO2_X,HCO_X,CH2O_X,CH2OH_X,CH3O_X,CH3OH_X,C2H_X,C2H2_X,C2H3_X,C2H4_X,C2H5_X,C2H6_X,HCCO_X,CH2CO_X,HCCOH_X,AR_X,C2H3O_X,N2_X,C2O_X,C3H2_X,C3H3_X,PC3H4_X,AC3H4_X,C4H_X,C4H2_X,H2C4O_X,n-C4H3_X,i-C4H3_X,C4H4_X,n-C4H5_X,i-C4H5_X,C4H6_X,C4H612_X,C5H2_X,C5H3_X,C6H_X,C6H2_X,C6H3_X,l-C6H4_X,c-C6H4_X,n-C6H5_X,i-C6H5_X,l-C6H6_X,n-C6H7_X,i-C6H7_X,c-C6H7_X,C6H8_X,A1_X,A1-_X,C6H5O_X,C6H5OH_X,C5H6_X,C5H5_X,C5H5O_X,C5H4OH_X,C5H4O_X,n-A1C2H2_X,i-A1C2H2_X,A1C2H3_X,A1C2H3*_X,A1C2H_X,A1C2H*_X,A1C2H-_X,A1C2H)2_X,A2_X,A2-1_X,A2-2_X,naphthyne_X,A2C2HA_X,A2C2HB_X,A2C2HA*_X,A2C2HB*_X,A2C2H2_X,A2C2H)2_X,A3-1_X,A3-4_X,A3_X,A3C2H_X,A3C2H2_X,A4_X,P2_X,P2-_X,P2-H_X,A4-_X,A2R5_X,A2R5-_X,H2_Y,H_Y,O_Y,O2_Y,OH_Y,H2O_Y,HO2_Y,H2O2_Y,C_Y,CH_Y,CH2_Y,CH2*_Y,CH3_Y,CH4_Y,CO_Y,CO2_Y,HCO_Y,CH2O_Y,CH2OH_Y,CH3O_Y,CH3OH_Y,C2H_Y,C2H2_Y,C2H3_Y,C2H4_Y,C2H5_Y,C2H6_Y,HCCO_Y,CH2CO_Y,HCCOH_Y,AR_Y,C2H3O_Y,N2_Y,C2O_Y,C3H2_Y,C3H3_Y,PC3H4_Y,AC3H4_Y,C4H_Y,C4H2_Y,H2C4O_Y,n-C4H3_Y,i-C4H3_Y,C4H4_Y,n-C4H5_Y,i-C4H5_Y,C4H6_Y,C4H612_Y,C5H2_Y,C5H3_Y,C6H_Y,C6H2_Y,C6H3_Y,l-C6H4_Y,c-C6H4_Y,n-C6H5_Y,i-C6H5_Y,l-C6H6_Y,n-C6H7_Y,i-C6H7_Y,c-C6H7_Y,C6H8_Y,A1_Y,A1-_Y,C6H5O_Y,C6H5OH_Y,C5H6_Y,C5H5_Y,C5H5O_Y,C5H4OH_Y,C5H4O_Y,n-A1C2H2_Y,i-A1C2H2_Y,A1C2H3_Y,A1C2H3*_Y,A1C2H_Y,A1C2H*_Y,A1C2H-_Y,A1C2H)2_Y,A2_Y,A2-1_Y,A2-2_Y,naphthyne_Y,A2C2HA_Y,A2C2HB_Y,A2C2HA*_Y,A2C2HB*_Y,A2C2H2_Y,A2C2H)2_Y,A3-1_Y,A3-4_Y,A3_Y,A3C2H_Y,A3C2H2_Y,A4_Y,P2_Y,P2-_Y,P2-H_Y,A4-_Y,A2R5_Y,A2R5-_Y
sim_results_Tin=1600C.csv,1600.0,1400.0,1673.15,True,0.0006823047845371515,0.00012448261865024603,0.0006823047845371515,1673.15,0.00012448261865024603,0.11032528616829826,0.015143239508031986,0.18128225502868714,0.33050050901162775,5641.566105548932,3.9574185247914845e-05,0.014513294164283626,0.0047980042068439055,4.809750670510885e-13,4.5094344297146347e-13,4.918749953914131e-12,4.918750061764392e-12,1.8772102363786788e-09,1.4896638928762658e-09,3.7459823464543564e-05,326867.73434003326,326867.74150708015,2962140478.2464404,2962140543.195387,2.0061811591413026,2.0061811779262504,1.5551792076947675,2.006181173056078,1.0000000208061646,2.404875335316359e-05,1.4743020612152782e-15,1557.768767029251,0.014513294164283626,3.10710606335878e-11,4.9980117738631136e-08,-2.418492264446996e-15,4.39799264294253e-08,1.7481552166693884e-07,0.14073852469180165,1.7318255953694443e-05,1.75097851726664e-13,8.228261922486613e-16,2.4046684514843815e-09,9.260434370347631e-05,9.209490533491126e-18,2.6921014515407242e-18,1.284681538967294e-13,8.670385835886075e-12,1.5237126454301105e-07,6.258602760179531e-09,0.00176555829965624,0.7788452453728313,0.00014153765302890557,0.009010873142227227,6.646260733334818e-10,5.840827985443863e-07,1.7873132600876085e-11,6.016237494188201e-13,9.57468457686125e-09,1.1591514157645665e-08,0.024636400400332086,1.0161481527744763e-05,0.03240342210919817,5.548427164005511e-06,0.0028706373677542716,1.6812676218541384e-11,2.7177338225509924e-08,1.2455662384950045e-08,0.0,8.638673673572073e-14,0.008187781375722274,1.0933370992560036e-11,1.9810946549823382e-07,9.700158243243843e-05,6.680071471493685e-05,4.003669362071441e-05,4.508840477765521e-11,0.00020465887639008068,2.2621819075449608e-09,1.0219858629742868e-08,2.3875919173327656e-07,0.00040688442065083355,1.9468264265892123e-08,7.689344753728785e-08,0.00025931897903000174,5.97105054008028e-06,3.4481426080960367e-10,2.484239601168548e-07,1.005874081816507e-13,7.277680866435472e-07,7.072455035622037e-11,6.427377115302267e-08,2.1932366060673645e-07,7.805183909927017e-12,1.3081097679603674e-09,2.214439910311166e-06,4.378045108468267e-12,1.6435797948700835e-09,5.1507121043827076e-11,1.8655951777824765e-06,0.00018047417422010055,1.1414495701214084e-07,2.459165663127553e-12,2.2678376093213245e-10,6.480432274195751e-11,2.4950492718290486e-10,8.453885788309069e-16,5.62937905119426e-17,1.0173111815872687e-14,1.8434133733389243e-10,8.454181283583309e-11,2.185336062994701e-06,4.863345786825451e-10,4.16393316002365e-06,5.693496312555095e-10,7.397668069507495e-10,5.199884724944594e-09,6.07287889242362e-08,4.753419787812542e-11,2.9384409728720224e-11,1.8602641178103873e-09,3.390226545925757e-10,4.428440970260203e-11,2.909507898095419e-14,3.902360073066713e-15,8.399170736343034e-15,1.0982101970565581e-15,7.391062397538867e-14,8.246623356004601e-14,3.8429166194066206e-10,3.423457573906885e-13,1.2129238008956829e-18,9.22608233365572e-13,9.978468231882908e-09,3.4116948522033086e-12,1.1253835130935966e-15,4.927374756094465e-16,2.986805608444961e-10,4.151238619203308e-13,0.018738190474151113,1.152595768880786e-06,1.8488835464376057e-13,1.7386221493765643e-15,2.7000532160927618e-09,0.00011018550212393087,2.006546362542164e-17,6.045284557149296e-18,1.0180195565851368e-13,7.446980846347445e-12,1.410465593854227e-07,5.793015775726903e-09,0.0017524623563363465,0.8251130967510097,0.00026183455935331417,0.026187178813377326,1.272750459789477e-09,1.1577489055449494e-06,3.6614316494206625e-11,1.2324248287744935e-12,2.0256530064823408e-08,1.9156402618646407e-08,0.04236861337109555,1.8143934294803214e-05,0.06002924292429308,1.0643141944828227e-05,0.005699240238475121,4.556015009871123e-11,7.545720060317928e-08,3.458176247348375e-08,0.0,2.4559891875898177e-13,0.015146858592431811,2.8906868907595992e-11,4.979180322572406e-07,0.0002501694203347281,0.00017675665464914707,0.00010594422287968167,1.4607580939663929e-10,0.0006768228263905373,9.872552472365295e-09,3.44720029004361e-08,8.054127769407651e-07,0.001399621126713917,6.823380347569781e-08,2.6951124289320205e-07,0.0009263183719718033,2.1328624585688206e-05,1.413890084696982e-09,1.0352212289410663e-06,4.855725612507127e-13,3.5621359069619785e-06,3.5086124738935455e-10,3.231345703523745e-07,1.1026025829748454e-06,3.974897332416987e-11,6.66172463584946e-09,1.1426531931674596e-05,2.2872512897033198e-11,8.586353421367405e-09,2.6920942328329383e-10,9.87277758116112e-06,0.0009312910689625268,5.81321312028856e-07,1.5125834139731232e-11,1.4100621911587961e-09,2.8305013969315184e-10,1.0731005463563522e-09,4.528217197688007e-15,3.0154610994587226e-16,5.3820662600368397e-14,1.2560572734281338e-09,5.76068289803774e-10,1.5036846664657745e-05,3.3135391733512304e-09,2.8099204704138558e-05,3.803832607937263e-09,4.942400435350631e-09,4.334574264492066e-08,5.143142008135328e-07,3.993815293694235e-10,2.4688341395420423e-10,1.5507491464738168e-08,3.409532969708982e-09,4.453631753964384e-10,2.9065932780161783e-13,3.8984185107628887e-14,8.50251663323714e-14,1.2787833531157778e-14,8.655447858146387e-13,9.657361549801926e-13,4.52605399457671e-09,4.575571184173326e-12,1.6291543023934285e-17,1.2331048673288004e-11,1.0167778783363264e-07,3.453478243911923e-11,1.1541059609548889e-14,6.55272073922594e-15,3.0038373795543198e-09,4.147124579309275e-12
