t[s],z[m],T[K],density[kg/m3],mean_MW[kg/mol],velocity[m/s],k_gas[W/m-K],cp_gas[J/kg-K],mu_gas[Pa-s],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction[-],SSA[m2/g],total_carbon_flux[kg/m2-s],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5-
0.0,0.0,1573.15,0.12844065504716887,0.01657612749524357,0.15571393646859832,0.2851647998456365,5547.218996939824,3.776823946704156e-05,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,1.2844065590029176e-07,1.2844065590029176e-07,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,5.6961702982507105e-28,1574.1891176362476,0.014513294164280757,1.0390228824764756e-23,0.0,-2.9497795149595277e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706084013801151,0.0,0.009992000785887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010437069841759909,0.0,0.0,0.0,0.0,0.0,0.008962527992237353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4753231996224393e-07,2.2972886634612268e-08,1573.15,0.12844011436277827,0.01657605771629866,0.15571459196548307,0.28516441600676,5547.21646451905,3.7768225676862704e-05,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,1.2844011521589758e-07,1.2844011521589758e-07,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,5.69614631962521e-28,1574.1891176362476,0.01451329416428075,1.0390228824764756e-23,2.1152220300878142e-166,-2.9497671067561297e-40,1.0695075691296717e-99,1.809444482114257e-30,1.9394207879208975e-07,7.301939524521972e-08,1.25274122675135e-15,8.810848540808408e-24,5.853122692754964e-12,1.9387758594337024e-11,2.134603965450452e-22,1.967645389512675e-24,3.4841186373529137e-20,-5.258526053590348e-13,4.961670477029832e-13,1.0903627614162729e-13,8.306456635513984e-06,0.9706038942817159,2.5249621226787948e-11,0.009991958698264183,2.503709631200466e-16,7.193818929225445e-15,1.1256256551444403e-17,1.658512055787679e-19,4.0486023275248076e-17,8.085407777829307e-24,4.008864216771326e-15,7.853134566290645e-16,5.3717468052058186e-09,2.8984438707918636e-08,0.010433048931604521,-5.395216384225519e-26,6.88556659605911e-22,8.981147141422979e-28,0.0,1.4218527101259768e-29,0.008962490263537015,-4.332766956659873e-25,-6.819056578929887e-27,4.947173114445074e-27,1.6068181845366734e-23,5.155090132595056e-24,1.6192910260361485e-47,-8.3655934607226e-38,3.6739144650315734e-45,3.99504740207532e-38,3.4564351839730665e-36,2.127752409256547e-31,5.843087628318756e-32,2.9208581087766677e-31,2.937456634687079e-25,3.4184459248126094e-30,-1.646794174360607e-48,5.208715370922845e-50,-2.86415414958395e-69,-2.501361418322889e-59,-2.1926502386014023e-60,2.665896610825189e-54,9.081849188633572e-55,1.4228846029537366e-55,6.683568519371061e-55,7.672541123868357e-48,8.72957048260647e-50,5.7212802024512444e-49,9.6923070746016e-53,9.778273110782236e-42,3.963211908029552e-48,5.812559554082e-55,2.3396575393672838e-63,9.062988328307906e-61,3.759104917496503e-59,1.5904720452232546e-52,4.1611586978937347e-47,7.067243443757466e-47,1.076924363776114e-47,2.262990014761602e-71,1.661084929478016e-71,1.0589481039109963e-64,2.346029000794467e-72,2.1040694865671895e-70,3.311225735932756e-78,1.8371113040463988e-78,4.694591922809949e-93,5.028265692695663e-87,2.3068900795747412e-94,1.5268775114726143e-94,3.995572158847694e-95,1.0021352130947235e-109,9.367950227337365e-110,8.22998045920847e-118,7.654502384686215e-118,3.702646179829493e-111,2.9728861083208014e-132,4.849768402392801e-134,5.585511878214979e-134,3.593759111800736e-126,4.759099839219379e-149,1.2261440433442186e-151,2.8627506999062923e-150,3.4840893856037414e-104,9.799010153884216e-112,1.1766899959314118e-106,5.608762858707475e-158,6.640490568545523e-111,3.146043041438826e-118
1.3179858011735176e-06,2.0523263403004748e-07,1573.15,0.12843579202683708,0.01657549988987203,0.15571983233319364,0.2851612950535415,5547.195958321292,3.776811577618916e-05,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995258785e-22,4.394201696678598e-22,1.256637061400578e-17,1.2843579287992767e-07,1.2843579287992767e-07,0.0010000000066421562,0.0010000000066421562,2.00000000000046,2.00000000000046,1.5503875968995815,2.00000000000046,1.0,7.98275789943053e-18,5.695954629843614e-28,1574.1891176359277,0.014513294164280755,1.0390228824772096e-23,3.137473015484232e-126,-2.949667913168524e-40,1.302532564462856e-79,1.3565286403111783e-27,2.6459835965244734e-06,9.62864367626202e-08,1.2833915523290056e-15,1.1564219461577243e-22,8.116379925799551e-12,3.362589566083973e-10,3.4742935168475246e-21,1.8977288220572807e-22,-2.30592679811681e-20,-1.0589195415065221e-15,1.65953562384955e-10,7.118492679659166e-12,7.46061885940765e-05,0.9705672846128542,3.4786713631578717e-10,0.009991622120867537,9.446884266165173e-17,3.4839850720364925e-12,7.064048712687368e-16,3.7518941737361195e-18,5.310876665735384e-15,4.984331207961339e-20,3.4299283943458723e-12,1.6699363448138833e-12,3.995371207638308e-07,2.2207466882353704e-07,0.010400933668971608,2.889549738120847e-22,1.392301761423221e-18,9.897376799983567e-24,0.0,4.9886558841361395e-26,0.008962188652985039,1.6633395796647687e-24,1.2908342100381379e-24,4.375859592466174e-21,1.0831706696141595e-18,3.4751733978216936e-19,1.4823716127014216e-37,2.418581197614048e-29,1.4427825059727193e-36,7.344956161736369e-31,3.2525267117830075e-29,5.471546980466161e-24,1.1219907264662514e-24,7.615100302370484e-24,4.2777083155249303e-19,1.9554444570189285e-23,1.5155238008705736e-41,7.985026920566919e-39,2.4521401101531314e-55,1.1099571317248332e-46,7.372894797714311e-48,2.9240865287640164e-43,1.389314203296119e-43,3.3838727804003517e-44,7.772207584466992e-43,2.7344001474816808e-36,2.948947144387285e-39,1.6137866494680024e-37,5.96762419322994e-42,2.4867443528807315e-31,6.00147392503482e-37,7.762372426251594e-43,3.747247654735334e-51,1.8667928519441197e-48,1.0306005851648373e-48,3.3360576799268354e-43,8.577260851007653e-39,8.197759541242816e-39,5.6201126289733405e-39,9.270637396679222e-56,1.5251584286906509e-55,1.1732691381338935e-49,3.252652232738151e-56,1.678844393086644e-54,3.479198309565372e-61,4.366230524397789e-61,1.5423000549726723e-72,6.12382712935403e-67,2.7769460186953533e-73,2.5212529189271354e-73,2.6597525344784132e-74,5.0267725922977605e-85,4.4627118603834405e-85,6.207017455870972e-86,9.193720849920238e-86,4.604126594460112e-87,7.403737163973375e-88,3.7160006407504644e-81,4.289972833806407e-81,1.2904783080293701e-74,1.4449567613012086e-92,6.5245558284984406e-96,2.867320896771693e-93,3.490882490742742e-60,2.0285680537312203e-62,2.282204121463102e-70,1.6404536752998282e-99,6.26222082531312e-86,5.3711741975190545e-92
1.314220168585522e-05,2.046808890361958e-06,1573.15,0.12839321457127736,0.016570004983827512,0.15577147177740472,0.2851417187100179,5547.004105419237,3.776733084561688e-05,1.6605390671738466e-24,1.6605390671738466e-24,6.277431079347288e-22,4.394201707189655e-22,1.2566370726226556e-17,1.2839321542408514e-07,1.2839321542408514e-07,0.0010000000066421562,0.0010000000066421562,2.0000000089307055,2.0000000089307055,1.5503876038222524,2.0000000089307055,1.0,7.982758001488745e-18,5.694066449754032e-28,1574.189111568081,0.014513294164280746,1.0390228963953041e-23,3.6990811653998927e-82,-2.9486908065175264e-40,1.4140787212889623e-57,2.8246969923472574e-24,6.482525704187436e-05,3.4935260413481346e-07,2.037385843090718e-15,4.4917931740317674e-21,2.947148656883689e-11,8.434265407711512e-09,4.257360420476947e-20,7.071279220017599e-21,9.54139824675913e-18,1.7071680685079555e-14,1.8473011095351898e-08,5.409271837545727e-10,0.0006636739262712507,0.970194552648756,1.1289164265260271e-08,0.009988298899144292,8.485653811343537e-13,2.784187490073121e-09,3.1999223615389784e-14,1.4237338328940151e-16,1.3976697429538327e-12,1.5327655150323996e-15,1.279719609434811e-08,2.460544608382954e-09,3.6230086880639006e-05,2.128591323142432e-06,0.010090666807524662,4.062511675356122e-18,2.79552286365471e-15,1.0271956740959354e-18,0.0,3.6827340124302014e-22,0.00895921761832976,2.5018170876802678e-21,8.794399271990068e-20,1.5239855696000182e-14,3.2710764761125775e-13,1.0459336691493982e-13,5.069476787323976e-27,2.9216378867491307e-20,7.804645580799051e-28,2.0059069667987413e-22,7.076775768600187e-21,3.4953706068553023e-16,5.133926811025376e-18,5.615359069914785e-17,6.069595824977388e-13,8.715828061721871e-16,1.8374447823524992e-31,9.334350052555202e-27,3.236664325135492e-39,6.011606957948373e-32,1.8293455367536796e-34,3.816067624684395e-30,2.6251507861042983e-30,1.2600190693343782e-31,1.8556311995410966e-29,2.9472781154790202e-24,2.116267805029608e-28,8.910087510090727e-26,3.352255468554491e-31,5.946570282504123e-21,1.5985169894896824e-25,1.0420824528501112e-29,2.418429882543436e-38,1.5251881494348617e-35,4.5894999704649726e-38,4.579739108393867e-34,2.3194611424554323e-30,2.399558783697001e-31,1.4341326765539395e-30,4.688056318778943e-39,5.758647554912132e-39,9.68728481351368e-34,4.0827365249025925e-39,4.895813011003321e-37,1.640130604577123e-42,1.895781727029647e-42,1.1959255205586715e-49,6.648257955343131e-45,3.522503485420155e-50,2.940855630046745e-50,3.5841591674515905e-51,1.2253970661140629e-57,1.0426072604396307e-57,2.746571851120128e-63,2.3435852163398156e-63,2.3692439865616602e-60,3.1397871632705145e-67,2.3943773952051697e-61,2.5869981329259142e-61,6.060965909977462e-56,1.5501298912812654e-68,1.6472051884307705e-72,4.4625512649558155e-69,2.3490917498197475e-46,1.3659674595692153e-48,5.352977131875845e-56,2.2811152713209638e-74,2.05369130613472e-58,1.460654934717319e-63
4.6226921591098805e-05,7.202182655642117e-06,1573.15,0.12831633751399407,0.016560083484264007,0.15586479779177626,0.28520591153100394,5546.72637070595,3.776827276054537e-05,1.6605390671738466e-24,1.6605390671738466e-24,6.277443561798134e-22,4.394203267495955e-22,1.2566387384745083e-17,1.2831633836629122e-07,1.2831633836629122e-07,0.0010000000066421562,0.0010000000066421562,2.0000013345730445,2.0000013345730445,1.5503886314519724,2.0000013345730445,1.0,7.98277315143933e-18,5.690667855542997e-28,1574.1882108323855,0.014513294164280724,1.0390249624557783e-23,6.9012593770169e-60,-2.9469275204246644e-40,1.930906124616733e-46,8.98985636125395e-23,0.0005426277570387653,7.557896636284192e-07,4.6404857839491566e-15,5.0651934525985445e-20,6.407087356188611e-11,7.223574995679578e-08,8.512089637698306e-20,1.7775415384430475e-20,1.5241468571175613e-16,1.3153870074965446e-13,6.09709772757704e-08,1.818519350019856e-09,0.001214051158345308,0.9693036721637202,1.2722396915595525e-07,0.009982205556592304,2.743441738413265e-11,4.839199293765454e-08,1.4468218532095784e-13,1.0556429128156917e-15,2.7423723015646633e-11,2.3701708868459314e-13,1.0409266058192773e-06,4.831674639722017e-08,0.00035595272574255414,4.537291900093533e-06,0.009640943526826685,1.7285295424321356e-16,1.9232051705231418e-13,7.886612014027999e-16,0.0,5.55968315027269e-20,0.008953853173733853,1.0383363933768777e-18,2.0772275317653488e-16,2.0267724657511322e-11,2.1735768914918364e-10,6.77096096587527e-11,1.5591805271900927e-21,1.5648963291428495e-15,4.219398898550523e-23,2.137562382044e-18,7.000640713116214e-17,1.6016347522931377e-12,3.669516425910142e-15,3.394516866139917e-14,5.417308451779289e-10,3.5268770510327252e-12,3.492672596554739e-25,8.200620005169907e-21,2.1149545697281456e-30,5.720457481150346e-24,1.737463602619494e-27,1.7189248263604318e-23,1.1671547981031453e-23,1.233412909091698e-25,7.571554114370865e-23,1.2810960327370187e-18,3.741299345078713e-23,6.708076836821057e-20,5.30561971415963e-26,4.952728049657365e-16,1.4196174614109868e-19,4.6992850076043314e-23,3.529927128562288e-31,1.2518173370827887e-28,6.550928800868495e-32,7.642559487019401e-29,1.830828066115951e-25,2.2161291818290767e-26,4.812413324584522e-25,2.0246878848884648e-30,9.521842589387364e-31,1.7785249886912182e-25,5.8026755643758125e-30,8.270841145391257e-28,2.2918379679334674e-32,2.4134730109673698e-32,2.7301125159356237e-37,9.078101789059457e-34,9.061549324876474e-38,2.726137065421226e-38,2.518251219769926e-38,4.445974458766384e-43,1.7844054664165306e-43,7.843542535662606e-48,3.3069747571843526e-48,1.0682994772326699e-45,1.007294606441737e-52,1.8418264014480217e-52,1.9634159215515588e-52,4.658000333727298e-48,1.7277350374183476e-57,1.657132334939874e-61,1.8361744433279583e-57,4.0622674041634307e-41,2.8439856422358154e-44,4.515920485828117e-46,6.459113726519513e-62,2.995092444540372e-43,9.736658810151628e-48
9.911469366363845e-05,1.5448265841350027e-05,1573.15,0.12823257537794633,0.01654927341913399,0.15596660942863383,0.28539038960795315,5546.497273407072,3.777190759013894e-05,1.6605390671738466e-24,1.6605390671738466e-24,6.2775443301523995e-22,4.394215863540116e-22,1.256652186526257e-17,1.2823257622968712e-07,1.2823257622968712e-07,0.0010000000066421562,0.0010000000066421562,2.0000120361568268,2.0000120361568268,1.550396927253354,2.0000120361568268,1.0,7.98289545399089e-18,5.687040239100844e-28,1574.1809394459983,0.014513294164280812,1.0390416413529243e-23,1.985703658603602e-49,-2.9450130976386694e-40,3.274271140221587e-41,2.9061973478547294e-22,0.0014927793083618845,8.291182121914133e-07,4.7450659707007195e-15,1.5172339015037271e-19,7.036431272448487e-11,2.0643044483742108e-07,9.360678881812711e-20,2.0050569418352262e-20,2.043471931515981e-16,1.3973856322526945e-13,6.341924703494588e-08,1.8985788424290205e-09,0.0012377322739275714,0.9680505041836861,3.9372534316611625e-07,0.009975446348522841,7.754058708728359e-11,1.3349462074482047e-07,1.9407756508812934e-13,2.3541636387916135e-15,8.845586025555118e-11,1.8301592321618395e-12,7.928275403706773e-06,1.3784345803158927e-07,0.0009821253742476638,4.573900528198039e-06,0.00929911786885888,6.264436249061777e-16,1.5243605732634358e-12,1.747138664175354e-14,0.0,4.780084127118829e-19,0.008948008291607225,1.0982260335038554e-17,4.2278046021457495e-15,5.197558936100314e-10,4.422756730548031e-09,1.3137856322372084e-09,1.7193261510713645e-19,2.4369934554861603e-13,1.44865417679207e-20,1.188560185161748e-16,4.098842763815235e-15,7.856890017819487e-11,6.067470623914286e-14,4.5062694408892824e-13,1.1565866895197333e-08,1.0329679700193472e-10,1.8087933736374944e-22,3.5918298453529e-18,4.9545608832101645e-27,1.5018265001510286e-20,2.216010194638454e-24,1.9184614900176332e-20,1.3216923991867675e-20,5.076787955899041e-23,7.80055550708076e-20,4.755689928636191e-16,6.766902939733884e-21,3.050013462805652e-17,1.2021445647627671e-23,8.16376893782771e-14,1.4764603276007183e-16,6.155085613200721e-20,1.3875296684804366e-27,3.539746114558681e-25,9.079864358366311e-29,3.511191400402016e-26,3.686211576994631e-23,3.625166991769374e-24,1.9342707851085285e-22,1.9898322546920338e-26,6.152931099554946e-27,1.6096857328523517e-21,1.371786096609893e-25,2.0650457094462726e-23,1.4646557052442957e-27,1.5404584881579447e-27,2.049731319949192e-31,1.539381580299235e-28,8.914926329794187e-32,1.2415902256730772e-32,3.178598681292728e-32,5.771701752235291e-36,6.090807780456153e-37,2.5484030430361036e-40,2.881638775477174e-41,8.11840948433843e-39,1.9493541389705943e-44,9.016769359789354e-45,1.3816364397973945e-44,1.809196514294511e-40,7.817521144173389e-49,8.922355245570402e-53,1.413142094336262e-48,1.2323235330033156e-34,1.0011509858999751e-38,6.129435025164012e-40,7.417125313666539e-53,5.8123599198314386e-36,5.064015185537481e-40
0.00039628851341828267,6.187523371098126e-05,1573.15,0.12781398971974237,0.016495252134085876,0.15647739378024256,0.2863530383724324,5545.382068876843,3.779016289511229e-05,1.6605390671775215e-24,1.6605390671775215e-24,6.279904855627006e-22,4.394510929233024e-22,1.2569671901303896e-17,1.278139905689857e-07,1.278139905689857e-07,0.0010000000066443693,0.0010000000066443693,2.000262690842665,2.000262690842665,1.5505912332113683,2.000262690842665,1.0,7.985760423760286e-18,5.670510559482348e-28,1574.0106432325408,0.014513294164280875,1.0394323489504493e-23,4.080255277501133e-33,-2.935590001637397e-40,4.6864702243716736e-33,1.2506622463655113e-21,0.0064320729109731255,1.007950360683788e-06,5.251093081514608e-15,8.050991310882162e-19,8.72949853602855e-11,1.0704520844006942e-06,1.222184813755846e-19,2.699835336127543e-20,2.7959134663082495e-16,1.4678808309235814e-13,5.4406023707157707e-08,1.618475926295401e-09,0.001138742288545827,0.9616253883713354,2.1784607935887895e-06,0.009941456918803847,1.8183748555355925e-10,3.3564292212237473e-07,3.5077449166555055e-13,8.235608025346926e-15,4.052938446892327e-10,3.014153013299507e-11,0.00015007131611583123,5.244267910376163e-07,0.004002240308108317,3.720182719360787e-06,0.007780888475607755,5.0745129702050186e-15,3.3502645489018634e-11,1.8381424062277276e-12,0.0,1.277322428854054e-17,0.008918799582904948,2.8956559359712043e-16,7.753560219437226e-13,7.760276108384099e-08,3.4916029298790997e-07,8.386641454770544e-08,8.307418635116486e-17,3.9402347310775504e-10,1.2647216092255214e-16,4.6418258413194056e-14,1.5760445729763538e-12,2.6019704396263786e-08,4.506073939833302e-12,2.6291816477521088e-11,8.946474637925414e-07,1.4088115520371432e-08,1.4932337557351464e-18,2.4510327065748902e-14,1.0820163091372088e-22,9.942785091936397e-16,8.17347617474222e-20,6.865623058230108e-16,7.086906925901582e-16,3.9771496329649086e-19,1.3860830516705024e-15,2.888360247074299e-12,1.2035770907468342e-17,1.0446177590159594e-13,3.2892980756763354e-19,1.1997026084670856e-10,1.2037453316784813e-11,5.328328483380546e-15,7.572715537752985e-22,1.5011304861344936e-19,7.463014388863226e-23,6.077743770033996e-21,3.984321173815413e-20,3.3176135602165142e-21,5.61706720111245e-19,3.40517193055136e-20,8.236095832234889e-21,2.557616071646554e-15,4.935908158034917e-19,1.5479120185740313e-16,1.9896508746993032e-20,2.3779851644010866e-20,2.0809684638938027e-22,2.2030188686000944e-20,5.727684670867161e-23,6.16721346445787e-24,4.1764333164847917e-23,3.4191738860252684e-25,6.99082108718221e-27,2.769197294834676e-29,5.628610830384736e-31,9.747683057092896e-29,3.916625400367883e-32,3.6807752111541157e-32,7.08236187328028e-32,2.5948053999341474e-28,2.0748868597958497e-34,8.283754591307536e-39,7.632152495760357e-34,4.092676899719248e-24,9.924310591754377e-28,4.2832448194860335e-30,1.8858825369982695e-37,3.7740025009912508e-25,1.6356567869080084e-28
0.0016439489181771323,0.00025817185456945575,1573.15,0.12651829706372275,0.016328034311559637,0.15807990199177843,0.2892987922528516,5541.953473073908,3.783604126328599e-05,5.946379223027393e-23,5.946379223135779e-23,2.2491127843060396e-20,1.7921522908953846e-20,4.501568779175147e-16,4.530611732429844e-06,4.5306117325124245e-06,0.03580993293126557,0.035809932931918274,2.0003466182182366,2.0003466182346443,1.5506562932051504,2.0003466182303904,1.0000000000182272,2.882058316152239e-16,2.025739501099564e-26,1561.928415516961,0.014513294164280545,3.7226687954531095e-22,7.429274269212001e-19,-3.726401869748111e-37,2.253769078966432e-24,1.2571898500309747e-19,0.022019296625253936,1.4477837616666232e-06,5.9881307025477916e-15,4.482353288861754e-18,1.320587463168189e-10,5.934910204720022e-06,2.1255550182171693e-19,4.9813123264489963e-20,4.478958012965614e-16,1.3616486142848784e-13,3.423141442596685e-08,1.0070813464689626e-09,0.0008894315218332101,0.9411529481551882,1.0405447370630364e-05,0.009834123341244663,1.380860864196193e-10,3.139461517837791e-07,6.254964824980487e-13,2.002702529105976e-14,1.2267543345189406e-09,2.386051253233031e-10,0.001739748670737108,1.164980912134264e-06,0.010925877909725455,2.031744297152372e-06,0.0045384497625349145,5.949890053005547e-14,4.818695705777845e-10,1.235140793698142e-10,0.0,2.6389413086539933e-16,0.008828386763890228,4.825612294377696e-15,2.055041045573447e-10,6.099605736893192e-06,1.0630584201338177e-05,1.947997031659329e-06,-3.9729685654887604e-12,2.2475647629659977e-07,4.450163747497591e-13,8.927154551401747e-12,2.7728661131865326e-10,3.7066924538786896e-06,1.7664294177359666e-10,9.532263942831707e-10,2.6529245826656834e-05,8.390934065448698e-07,3.9658499915095164e-15,4.409145518887904e-11,1.0615155539693812e-17,8.781036662620959e-12,6.54391490061541e-16,8.073664362847094e-12,3.076263030276878e-11,1.2838654328847595e-15,1.4596351583633718e-12,4.3574167863073206e-09,5.756308798602668e-15,2.003288507706231e-11,1.4065300200958382e-14,4.01598123805504e-08,3.7566482524423125e-07,1.0261854252989966e-10,1.587595791716664e-16,2.9040945885616925e-14,3.693233694431648e-16,5.460527809866392e-15,5.299765404658811e-18,4.2184526475790307e-19,1.1570804797475034e-16,9.53202632085233e-15,2.7708392738559576e-15,6.867831151386903e-10,8.062048524671043e-14,1.7830789264124982e-10,1.3099739691971129e-14,1.648001268514175e-14,7.407377889445613e-15,2.956856676600559e-13,2.6188178457941955e-16,7.343890491495402e-17,1.5270769665761395e-15,1.0129838964992905e-16,3.576277055481358e-18,5.130781141651992e-21,1.8189140821060116e-22,6.657870449668823e-21,5.613110757299648e-23,9.237833993396567e-22,1.1102344760562238e-21,9.467984453833311e-18,1.8889274867229238e-22,1.499392471972211e-27,5.947017718215755e-22,1.1533383390800423e-14,2.354154290332074e-18,2.640128435043928e-21,1.5707158966887884e-25,1.1083465229516761e-16,7.728217665789723e-20
0.002644652390524222,0.0004168699731175888,1573.15,0.12573186613834164,0.016226540129047624,0.15906866424772684,0.29106133836380577,5539.8929854713115,3.785638743453623e-05,8.310927201438228e-19,8.310927201438621e-19,3.144821284891843e-16,2.513544438794676e-16,6.29340971298919e-12,0.06292826311493492,0.06292826311493789,500.49573785610977,500.49573785613336,2.000635065115572,2.0006350651156146,1.5508798954384608,2.0006350651156035,1.0000000000000473,4.030610124714096e-12,2.8154229592022063e-22,1561.4037374640898,0.014513294164283442,5.205220541288165e-18,5.821394652188172e-15,-7.234501743801537e-29,2.781904511840987e-18,2.3095927581794905e-15,0.031661999792270516,1.6953072179620144e-06,6.328661921194632e-15,8.092028360617904e-18,1.5896284317091736e-10,1.0775565894956836e-05,2.7085445068652536e-19,6.546929941162887e-20,5.378230862184564e-16,1.3070675432033422e-13,2.7592859937089893e-08,8.125812767660514e-10,0.0007946282540143363,0.9283899658248308,1.7167149395658893e-05,0.00976716169952281,1.0994074786292683e-10,2.733781992063837e-07,7.276033997111307e-13,2.394721373597556e-14,1.5603487231021454e-09,4.0110168810657347e-10,0.0034597012760103556,1.3234291861953248e-06,0.013476095213872453,1.5591021137561626e-06,0.003518619291106202,1.4017728787643255e-13,1.0469365105019724e-09,4.1599774623414825e-10,0.0,6.713785287338267e-16,0.008773509986906328,1.062938692610378e-14,1.092963607284211e-09,1.5222082545289183e-05,2.323510528048803e-05,4.47501009499237e-06,1.0397042189984287e-13,1.4537021069864622e-06,5.079353950499909e-12,4.176241706604008e-11,1.2716570443685004e-09,1.4871015254566643e-05,4.5170162993861655e-10,2.377516671928728e-09,5.899945392804178e-05,1.8717808850119898e-06,4.224010094465581e-14,3.9147111797977304e-10,8.355669917566981e-18,2.2214775953349276e-10,1.662463841686546e-14,1.2637917900264784e-10,6.447430881718105e-10,1.2364424132412478e-14,8.906767009281724e-12,3.201609476470812e-08,2.8495085952886286e-14,6.940155592621698e-11,2.2479828078596115e-13,1.6989025038050269e-07,5.128342825296708e-06,1.1640153157252517e-09,4.4515616956401565e-15,8.026851482537689e-13,3.1634219851101744e-14,2.7593661155499764e-13,1.8487876680463122e-17,1.4593089837573636e-18,4.238818699981756e-16,2.5482509353696856e-13,8.661310659245109e-14,1.8418117193929197e-08,1.750348438913728e-12,7.90899427966633e-09,4.4434293409541167e-13,5.77550444498523e-13,9.25966358648089e-13,2.60781724758794e-11,1.6622089198885733e-14,5.36914548819134e-15,2.0699545557029503e-13,2.1716949254373618e-14,9.789934451480054e-16,7.566831732996856e-19,3.618696571592774e-20,6.651769489057515e-19,2.0233523848450334e-20,6.968669114959123e-19,8.229049461767566e-19,8.849224315292173e-15,5.290751513165877e-19,2.3279168412463885e-24,1.6518313430850205e-18,3.618662096370153e-12,5.797404468048312e-16,4.073879475392179e-19,3.7790610428619245e-22,2.372815634377377e-14,1.4732998427004496e-17
