t[s],z[m],T[K],density[kg/m3],mean_MW[kg/mol],velocity[m/s],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction[-],SSA[m2/g],total_carbon_flux[kg/m2-s],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5-
0.0,0.0,1973.15,0.10240296809033966,0.01657612749524357,0.19530683898103468,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,1.0240296877051616e-07,1.0240296877051616e-07,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,4.541433902487447e-28,1574.1891176362476,0.014513294164280757,1.0390228824764756e-23,0.0,-2.634663038827721e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706084013801151,0.0,0.009992000785887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010437069841759909,0.0,0.0,0.0,0.0,0.0,0.008962527992237353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.56915290482409e-08,8.92441349906765e-09,1973.15,0.10239046065630468,0.016574102897470005,0.19533069654930305,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995255087e-22,4.394201696678135e-22,1.2566370614000846e-17,1.023904613363981e-07,1.023904613363981e-07,0.0010000000066421562,0.0010000000066421562,2.0000000000000675,2.0000000000000675,1.5503875968992773,2.0000000000000675,1.0,7.982757899426043e-18,4.540879214611042e-28,1574.1891176361949,0.014513294164280759,1.0390228824765974e-23,8.173988406712381e-131,-2.6343414329639448e-40,4.453455272510207e-82,6.599000995440432e-27,1.513679307905368e-05,8.538445044645171e-06,1.859672695332906e-12,1.0013401393201532e-19,1.699164068026324e-09,1.9738719040572284e-09,2.740985610795959e-18,2.973385348287278e-20,8.227972080943687e-19,1.4014618182335358e-14,4.915410580437345e-10,4.5563833559534956e-10,0.0002337242251470342,0.9704530476172245,3.6810095280001698e-09,0.009990776688194224,4.301172424668967e-16,6.0568865112682764e-12,3.017490042773833e-14,8.841262652738216e-16,2.596425805132311e-14,4.578272170635749e-18,7.0467291768366525e-12,2.665788872764009e-12,2.458112690407524e-07,1.5207860863883231e-06,0.010335568000316793,-2.682601164090712e-18,1.608276276892326e-11,-1.2179301009151188e-21,0.0,-1.6082508239119343e-11,0.008961433314712473,3.0215401498869125e-24,1.1513134625835998e-25,7.908651605967537e-21,4.59789494261657e-19,2.810448843725114e-19,1.6230419948656332e-35,1.1341087487925069e-28,1.6065654104147111e-34,4.848118712518169e-30,2.2490954322212402e-28,8.359451455476487e-25,3.212580473383648e-25,1.3421368343165787e-24,1.6910468799795277e-20,3.290886293312946e-24,1.7962586156459896e-42,2.9032552478795315e-38,5.596729965442766e-53,1.2973486928268767e-45,1.857326346176711e-46,2.0458358312956134e-43,3.32974883546918e-44,4.558029534164119e-44,1.2822562908674783e-43,3.606321438618087e-38,1.1461245644294753e-39,3.498901204445985e-39,1.1175196528561968e-43,6.958217260958026e-34,9.954746517687421e-39,1.7277862182185834e-43,2.840271363237179e-51,3.052253342400983e-49,2.6480287369350273e-48,2.01248922441018e-42,1.9757791341114144e-38,2.386967952182766e-38,1.1631623014663541e-38,1.1863116744183086e-56,2.2815288280774237e-56,4.546909994497844e-52,1.582740665116252e-57,5.7099753642766155e-56,1.4134230218835021e-61,1.7474749379082046e-61,1.7060578969939814e-73,1.7560167717793954e-69,9.357220681077986e-75,1.0990604900071809e-74,1.1017137091660236e-75,4.51330646550393e-87,4.282904887447575e-87,5.620687268910108e-93,5.356534196629069e-93,3.444442347731727e-89,1.78509846072261e-104,4.333735238498572e-106,5.178309069543816e-106,1.8804500547020152e-100,3.2953920332842663e-118,2.9743061120548485e-121,1.5316891171358767e-119,8.69619313682989e-84,1.187435670281493e-88,1.9047050161848146e-86,8.69845551147869e-125,1.2651592327050044e-88,1.250614766280073e-93
6.521235421185112e-08,1.2737529115095825e-08,1973.15,0.10238513267924128,0.016573240449547434,0.19534086128165976,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995257504e-22,4.394201696678437e-22,1.256637061400407e-17,1.0238513335929931e-07,1.0238513335929931e-07,0.0010000000066421562,0.0010000000066421562,2.000000000000324,2.000000000000324,1.550387596899476,2.000000000000324,1.0,7.982757899428973e-18,4.540642925996093e-28,1574.1891176360207,0.014513294164280757,1.0390228824769972e-23,2.586273742713386e-124,-2.6342044337373446e-40,7.921474777423964e-79,1.969892994034545e-26,2.4859309513490725e-05,9.087815089846972e-06,1.9498086177569123e-12,1.7122196141041909e-19,2.0954141268127258e-09,3.937099370402885e-09,5.4342411464819406e-18,8.380021840406839e-20,3.852457879998314e-18,4.009100794834639e-14,1.306021161680666e-09,8.38514316379917e-10,0.0003360533769011592,0.9703837275136832,6.0515162361836004e-09,0.009990254438704011,1.4748248632626615e-15,1.6896197119215554e-11,8.056028313125009e-14,2.191340954311689e-15,7.229589427120366e-14,2.1049111994188687e-17,2.1268549043452887e-11,8.793704348748872e-12,5.10313335083521e-07,2.169424731269294e-06,0.010292356531670042,2.765045953587735e-19,-8.77470815029396e-13,2.4365894182783882e-21,0.0,8.774835381595883e-13,0.008960966998701685,2.149920947982295e-23,1.4601960878845334e-24,6.848094925906738e-20,2.855752763764134e-18,1.745713723194498e-18,5.041462759860059e-34,2.2627297922769413e-27,4.029894201776137e-34,7.387997939566494e-29,3.0156221064984783e-27,1.221540527571356e-23,4.9170795389165805e-24,2.046342256741706e-23,1.690276409078711e-19,4.11920487801031e-23,1.4515529599552172e-40,1.6014767343126903e-36,1.110346226659529e-50,1.640755605159022e-43,1.4453927466467857e-44,1.32587357911309e-41,2.405564509962248e-42,3.571132909924986e-42,1.0591826170215937e-41,2.4353389392836493e-36,6.593162605899945e-38,2.4842483290471415e-37,7.737172426713732e-42,3.267924361970555e-32,6.679993707089037e-37,1.7053492047451375e-41,3.0002446459989587e-49,3.734799089539785e-47,1.4805101529172442e-46,7.098357106781249e-41,4.4297317848230705e-37,4.631163397541622e-37,3.2944089307266953e-37,4.941456828634171e-54,9.864118095522546e-54,1.339477698597248e-49,7.267417917242926e-55,2.4377465259606625e-53,9.3916189444696e-59,1.1352151274257173e-58,4.524005850576606e-70,3.1234718511800664e-66,2.7053813575943953e-71,3.1752904437371557e-71,3.214985890021724e-72,5.1824321562290474e-83,4.874823733154398e-83,3.233091059771231e-84,4.216493482236242e-84,3.6742418497419365e-85,2.186218622855362e-85,4.555424679618557e-80,5.448389978244173e-80,7.020820531953329e-75,1.328677043048752e-91,1.284376696757904e-94,1.0732146551930113e-92,3.155647988922143e-63,4.506830195324981e-64,5.863572191481829e-71,1.6670313214305948e-97,1.7002815125970393e-84,3.3020154062954035e-89
2.915932135563855e-07,5.6972181540776496e-08,1973.15,0.10232423880807409,0.016563383464042326,0.19545710999632535,1.6605390671738466e-24,1.6605390671738466e-24,6.277430996490322e-22,4.394201696832526e-22,1.2566370615649332e-17,1.0232423948772766e-07,1.0232423948772766e-07,0.0010000000066421562,0.0010000000066421562,2.0000000001312497,2.0000000001312497,1.5503875970009686,2.0000000001312497,1.0,7.982757900925245e-18,4.5379423655628605e-28,1574.18911754706,0.014513294164280748,1.03902288268105e-23,1.3932209147955046e-97,-2.6326386583777166e-40,1.838017915104435e-65,1.6457634938985142e-24,0.00014871707957636617,1.0166848562188073e-05,2.0892170053163202e-12,1.65978991455795e-18,2.623761059292773e-09,3.3494773363577815e-08,4.205159577302822e-17,2.10096707826336e-18,1.2797052347428628e-15,2.434426848866187e-12,6.942483343799733e-08,9.71573042433895e-09,0.0015023045716115744,0.9695795918103745,3.7042205552661454e-08,0.009984281710501041,4.78772549790418e-13,9.16044702070907e-10,1.6456467690405598e-12,2.6098825879317614e-14,2.375267438371961e-12,8.082065057605227e-15,2.018283718434772e-09,9.258966600004307e-10,8.815497360208995e-06,7.360706024294877e-06,0.009802968169246357,3.3137937540160886e-17,2.657716210688372e-14,1.422834662584103e-18,0.0,-2.2201712355622258e-14,0.008955637436140468,3.983725083535238e-20,3.984991275083497e-20,5.176984818646336e-16,5.549285557682787e-15,3.394422354259004e-15,4.822951289069541e-28,4.1167273465774087e-22,4.5980499229410445e-29,6.372093188633485e-24,1.6976202886499075e-22,6.677967403420289e-19,1.949882299120796e-19,8.909425511102315e-19,1.5142486425786028e-15,1.3405602538467182e-18,7.596915368045933e-33,2.3867487020412084e-29,2.0125139183795413e-41,5.651755055417833e-35,6.6017984641666026e-37,6.157717620464199e-34,2.015996691435546e-34,1.5442247048837166e-34,9.826438509126143e-34,6.370649263650151e-29,4.700071293708033e-31,5.9000383978812226e-30,1.4471288824082794e-34,1.5120743237627018e-25,1.3758939861076924e-29,1.7519530460759557e-33,3.8781660404315023e-41,4.763463326219403e-39,8.801329048874423e-40,7.419477977409722e-35,8.717242900721869e-32,3.326511964840655e-32,1.1510883467655055e-31,1.2093261397254882e-43,3.258376071930861e-43,1.1676424699135279e-39,3.090741967098795e-44,1.1855490334267504e-42,2.229160903405272e-47,2.6292234160568096e-47,3.800291222470336e-56,7.247382056407577e-53,2.9772040680694665e-57,3.545355614696988e-57,3.1664542149843185e-58,1.978048311171645e-66,1.8401902856950166e-66,6.497231949880639e-71,7.628887930306683e-71,6.230620833797891e-69,2.8116610630681523e-72,1.2696962186008306e-67,1.5148803896960668e-67,5.455361379884281e-63,1.0888089302315206e-76,3.773127936881548e-80,1.1128685381432702e-77,1.9253571205850347e-52,2.746324129299703e-53,4.270902831795211e-61,9.190067663416384e-82,7.743257605857601e-68,7.313995626866744e-72
1.2700950858549482e-06,2.48458240062284e-07,1973.15,0.10208348192103166,0.016524411772797475,0.19591808217779372,1.6605390671738466e-24,1.6605390671738466e-24,6.277431385726763e-22,4.394201745486986e-22,1.2566371135106982e-17,1.0208348259908609e-07,1.0208348259908609e-07,0.0010000000066421562,0.0010000000066421562,2.000000041468376,2.000000041468376,1.5503876290452525,2.000000041468376,1.0,7.982758373341504e-18,4.527265389360953e-28,1574.1890894596656,0.014513294164280738,1.0390229471063809e-23,1.2717618015361711e-71,-2.6264480506471387e-40,1.7540083702725066e-52,1.2641545470773923e-22,0.0008363459497614696,1.599233133834819e-05,2.7587299236105335e-12,2.073789535316212e-17,4.082293885083074e-09,2.0074705324714383e-07,1.4747017019782322e-16,1.1708343723639077e-17,2.2784662724942095e-13,9.375541141944585e-11,1.682272138231424e-06,1.2533355090571498e-07,0.005909830682174692,0.9662032166316804,2.5591127883752346e-07,0.009960571521829071,1.3621980429240283e-10,4.9655033796863216e-08,1.4995134340982798e-11,1.8675431179928518e-13,5.7289203594681496e-11,2.6274911071930543e-12,2.1412402955726024e-07,7.557902379374699e-08,0.00013896902914533989,3.121720394011961e-05,0.007966682734197648,8.464465719339129e-15,5.359950386804872e-13,8.522939339954956e-16,0.0,-2.56324264790551e-16,0.00893456587562146,4.489284244826305e-17,6.730526686775766e-16,3.939075098328151e-12,9.492079624602655e-12,5.78895757240771e-12,4.370039070600418e-22,6.395584893801229e-17,6.5216394161931474e-24,5.368885947914351e-19,1.1416656238075605e-17,2.906388195250611e-14,2.744882461252602e-15,1.481614924654022e-14,8.007191345009901e-12,2.880699064007874e-14,1.9439253492706717e-25,2.8772033388025468e-22,2.898581304490885e-32,1.3953789112866024e-26,2.4886722012579972e-29,4.46703155589177e-26,1.672474957189137e-26,3.92546169871176e-27,7.554205918024304e-26,9.187195580899584e-22,1.3641199107145597e-24,5.959072393980205e-23,6.969720350954755e-28,2.7768511870935324e-19,1.4739998390262926e-22,8.486386929337273e-26,3.506880056885112e-33,3.0459632640202543e-31,2.341549453005102e-33,2.8570821339071034e-29,6.285894888028018e-27,5.689334679282283e-28,7.02620673682044e-27,7.471491783803133e-34,2.381601539195132e-33,3.815689672686394e-30,4.438267379296246e-34,2.3513525536529047e-32,1.971484049484201e-36,2.279166913078604e-36,1.0602577993497258e-42,6.9161201273829865e-40,1.0968709302775499e-43,1.3315257090366253e-43,1.239737625488469e-44,2.5129618639562583e-50,2.299230025998738e-50,1.1957720659331982e-54,1.0939705453863524e-54,3.2102169798785975e-53,5.939327567921645e-60,5.89531212589334e-56,6.94271881099687e-56,4.442460974315378e-52,2.432510331674396e-62,2.8344213729078973e-66,2.4009996081389785e-63,1.4778729102545662e-44,2.1105782651572367e-45,2.7660085778471314e-52,6.277756280720501e-67,1.208414303360237e-51,4.189647667131612e-55
5.697114441233598e-06,1.1195152561381459e-06,1973.15,0.10125370327539303,0.01639009421463058,0.1975236396599082,1.6605390671738466e-24,1.6605390671738466e-24,6.277678508404904e-22,4.394232635820508e-22,1.2566700931879345e-17,1.0125370394793594e-07,1.0125370394793594e-07,0.0010000000066421562,0.0010000000066421562,2.0000262856889113,2.0000262856889113,1.550407973402257,2.0000262856889113,1.0,7.983058306135839e-18,4.490634538664666e-28,1574.1712574265534,0.014513294164280677,1.03906385016331e-23,1.3037438188558604e-42,-2.6051287015287753e-40,5.593206977445903e-38,1.7562772351086645e-20,0.009069407313728987,5.605506677303745e-05,9.400455995072165e-12,3.1868086047929007e-16,1.4243545740308653e-08,2.3811063231535583e-06,3.647265745427612e-16,3.429881366050726e-17,1.508977617223123e-11,2.0112744550864047e-09,1.0174698359693924e-05,8.779247339498117e-07,0.015194963803513033,0.9486976782356114,4.836592328848438e-06,0.009875392147728864,1.277321535647289e-08,1.6904126004086861e-06,1.6490859024982473e-10,2.5757400196718535e-12,2.1541327873666644e-09,1.9362332692507654e-09,5.7353522112161195e-05,6.821001632326859e-06,0.0033810508508879972,0.00015517813028430224,0.004623993122655979,1.0522249290747573e-12,8.463434740755244e-11,3.1358505027985226e-12,0.0,1.539575853319284e-16,0.008861941864056325,8.576271991827509e-14,1.4768509752326124e-11,3.6517465360950856e-08,2.8963640698633253e-08,1.6766298923103e-08,2.054092979139725e-15,5.8093394677342465e-11,2.0562271488876514e-17,1.819327172440906e-13,2.130136550496494e-12,2.733000945774836e-09,5.398224165166763e-11,2.550361970036658e-10,8.484256883655571e-08,5.988474738808071e-10,1.8292731734392223e-17,8.154544509566834e-15,8.089729435435879e-22,5.765350815743678e-17,2.6201747346913557e-20,2.835796743494654e-17,1.1948312920377558e-17,5.800339189468142e-19,4.083350560257773e-17,3.752593909236751e-14,2.0828957113531426e-17,3.335803405713455e-15,1.7778167671610692e-20,1.2950879389179139e-12,2.3069596196373266e-14,6.427950620553337e-17,1.3795298143099826e-23,6.894262028299699e-22,1.3140812776065126e-25,6.565958812685283e-23,2.8732424049536088e-21,6.93760230420395e-23,1.8262111648286725e-21,1.154404324907674e-22,2.220147374954938e-22,2.914473356133944e-19,2.3086585374734427e-22,1.4028151092609804e-20,8.805398978108266e-24,9.59000224669881e-24,2.277605273760029e-27,2.205380304328539e-25,1.9567414293586784e-28,2.3091263129215945e-28,6.266630196997732e-29,2.849367372710258e-32,2.4204960209533327e-32,1.0770026006783867e-35,9.179755337308976e-36,1.6614188916963838e-35,2.8118473719951904e-39,6.921614292462825e-40,7.793564187171507e-40,1.3909820910250795e-36,9.780190379116072e-44,5.800739503837049e-48,1.7896312058726033e-44,7.561693766393353e-31,1.634452552249752e-33,2.9446539211233615e-35,1.9560759382593927e-47,2.4360066203659222e-33,3.873494638736699e-36
1.3842002496078674e-05,2.7397067644271182e-06,1973.15,0.09979540485050907,0.01615403718359156,0.2004100291988342,1.6605390676892744e-24,1.6605390676892744e-24,6.283297137747213e-22,4.394934965798484e-22,1.2574198089565851e-17,9.979540554434202e-08,9.979540554434202e-08,0.001000000006952554,0.001000000006952554,2.0006227934356287,2.0006227934356287,1.5508703825082393,2.0006227934356287,1.0,7.989877636700665e-18,4.429739297003175e-28,1573.7660401465462,0.014513294164281472,1.0399938300323403e-23,1.5440265706896231e-27,-2.568011886440225e-40,1.911572244865799e-30,1.3247998818412867e-19,0.03559139031934152,0.00010353116116423254,1.8549362089846646e-11,1.5447391711213379e-15,2.6525079279447677e-08,1.105307391639382e-05,5.984946165887935e-16,6.457803371955755e-17,6.164407329179288e-11,5.140829040222201e-09,1.3837618758354382e-05,1.2979522171352262e-06,0.017977927993849882,0.9074248841884138,2.582704998550859e-05,0.009716607099146268,4.588633319430028e-08,4.953899351236e-06,4.332374231081569e-10,1.0182321737703673e-11,1.1223877622101827e-08,3.1359861994929396e-08,0.0009727697201164808,4.10855777921173e-05,0.01424895455186962,0.00022052897592620698,0.0048987278412905375,8.436406533382843e-12,1.4342335441584946e-09,2.5308101540858203e-10,0.0,4.8199034680293445e-15,0.008734308449734508,3.2292791733982557e-12,1.3182356495485578e-09,2.895374075223907e-06,1.4485348130691481e-06,7.782739544174527e-07,1.1327957106520593e-12,5.290364089802658e-08,9.032562251612005e-14,8.2052641691057e-11,7.806077191983415e-10,6.791863818103829e-07,5.217121325424569e-09,1.8726137557205764e-08,6.255672198825288e-06,5.3774201184144966e-08,1.2890151221554241e-13,3.189878800128097e-11,2.2055851802764422e-17,2.201295263647372e-12,8.665697817921942e-16,5.702315715749191e-13,4.433352552140342e-13,5.072804128435997e-15,6.717681069594853e-13,1.6625522285892661e-10,5.0552333118911214e-14,1.4986420254058918e-11,2.4121398535968365e-16,1.7244393383281553e-09,3.79340165847059e-10,2.747828028644073e-12,1.4705710746053873e-18,5.666570055710212e-17,5.4157906954253553e-20,5.396608516968575e-18,2.0665627355526484e-18,5.095822389058669e-20,1.8561062930372605e-18,7.944712163110965e-17,7.939818862735444e-17,1.393155030689144e-13,3.512809012488543e-16,2.1132690137487543e-14,4.075446817576686e-17,4.5601982687429565e-17,2.3774701307953097e-19,7.534675610557713e-18,2.0911086849303143e-20,2.6223320443359717e-20,1.6256991200406655e-20,7.307206792008684e-23,4.6547979378754964e-23,8.831556517235881e-26,5.645521617863408e-26,3.5856226602085515e-26,1.5199840471203673e-28,4.3645457534438375e-28,4.857127565363659e-28,2.586850152336956e-25,1.43573919125264e-30,8.924453570337076e-35,7.561640499602301e-31,1.8393070433677405e-21,1.0858757562857126e-23,2.4049412808733555e-26,2.483431767340041e-33,1.5115014622982455e-23,7.64068085845802e-26
2.2114912334717758e-05,4.411958381176245e-06,1973.15,0.09805748591001603,0.015872717545389308,0.20396199040176605,1.6674831755103623e-24,1.6674831755103623e-24,6.327147873077417e-22,4.418135873635513e-22,1.2650218001820908e-17,9.846754725989933e-08,9.846754725989933e-08,0.0010041818464554516,0.0010041818464554516,2.0024786158518535,2.0024786158518535,1.5523090045363204,2.0024786158518535,1.0,8.044885406415746e-18,4.382562429929475e-28,1572.454716599498,0.014513294164281489,1.0472518815276011e-23,1.050331937077523e-20,-2.5456402996243644e-40,4.96798596881351e-27,2.9909325010522986e-19,0.06721483282660173,0.00014934933126972328,2.7280212135401493e-11,3.5211825044821985e-15,3.8581531602518994e-08,2.440673684623822e-05,8.311592435348204e-16,1.0063450400280498e-16,1.3378923841089693e-10,8.159043733400027e-09,1.4966825497333723e-05,1.4439042626049978e-06,0.01857350849175411,0.8610320569495091,5.660370256896204e-05,0.009524346658611337,6.14333859845149e-08,6.144342409709665e-06,7.302730561317059e-10,2.033896473356984e-11,2.1763012607289607e-08,9.994874873173227e-08,0.0034801511491241743,8.698388062918306e-05,0.02563206530751436,0.00024231771656298444,0.005298528123388543,2.374627458994085e-11,5.493974610943119e-09,1.8848498755157477e-09,0.0,2.6635330625498255e-14,0.008582202046542491,1.682553546307464e-11,1.2067894353852583e-08,2.090971231222322e-05,7.304921794152608e-06,3.966649095938826e-06,1.8595794996997032e-11,1.1472349466221888e-06,4.1868699348850255e-12,1.3890030651992841e-09,1.1929814227242623e-08,8.124561291816313e-06,4.0684723987061434e-08,1.2780862780357706e-07,3.7737395106354435e-05,3.8979480853467665e-07,7.544557863765878e-12,1.3066943261407767e-09,1.9790382253920223e-15,2.5097950149217147e-10,1.0700698467053956e-13,5.073956585749592e-11,6.644945255760999e-11,3.2706244357590637e-13,3.8953854562248046e-11,6.962604297644018e-09,1.5541401002137797e-12,3.9833947869977465e-10,2.829222744779678e-14,3.69740284842686e-08,3.3162286194575665e-08,3.3236336378423747e-10,3.1883423179453784e-16,1.136644273138188e-14,3.801968438682875e-17,1.954987979238365e-15,3.618390741827987e-17,8.056720054811872e-19,3.194409670898582e-17,3.704054921036274e-14,2.6304228546595948e-14,4.992098766424493e-11,1.7200753427075768e-13,1.4604521215676164e-11,3.579067875870221e-14,4.218839163799778e-14,1.0590597043302616e-15,1.9479848057312614e-14,7.941117348499817e-17,1.0960452103513084e-16,9.499350743664022e-17,1.3267045509344232e-18,6.813931827297145e-19,2.007848782376335e-21,1.0265321416703384e-21,5.031547745776302e-22,7.161838545371776e-24,8.854970834534027e-23,9.927404301276222e-23,3.4882591006787206e-20,1.2648917262836485e-24,7.063622174415954e-29,1.0029525820813218e-24,3.5065009712139825e-17,2.760651104054185e-19,2.646747483025908e-22,5.268119787468808e-27,3.694929862367657e-19,3.2818218441444513e-21
3.719815909257056e-05,7.5447276136550394e-06,1973.15,0.09450684790449468,0.01529797025664806,0.21162487632865823,6.829632186214462e-20,6.829632186214928e-20,2.5849033462263452e-17,2.0658520297718e-17,5.172504105767889e-13,0.0038869727747621718,0.0038869727747624376,41.12900663759531,41.12900663759812,2.000789395662546,2.0007893956626073,1.550999531521401,2.0007893956625913,1.0000000000000682,3.312965293753461e-13,1.7394328173868214e-23,1561.291365025935,0.014513294164284894,4.278459974708748e-19,5.1918350374860204e-14,-4.114128368442504e-31,4.4371196722034e-19,2.5749829904189397e-14,0.12791379758897065,0.00022969452069653793,4.1543743122705945e-11,8.950192189979795e-15,6.01271664203586e-08,5.922009283569332e-05,1.2606794221865218e-15,1.8181593310663602e-16,3.1600456897612414e-10,1.2781825240263895e-08,1.484928121469368e-05,1.4544348153960927e-06,0.018020825486283414,0.7762972784229286,0.00012549431301593097,0.00912599442382752,6.584602856388662e-08,6.1650865475757775e-06,1.257585426503761e-09,3.885767477769535e-11,3.7545624250143484e-08,3.048529608474095e-07,0.0122999288011262,0.00016824126340774903,0.041731218598989754,0.00023712199857738777,0.005008931744377074,8.043759134194967e-11,2.254687612368331e-08,1.2811949390641407e-08,0.0,1.6812102557848822e-13,0.008271442572396068,8.166767287180915e-11,1.4924863437292554e-07,0.00014422740875120611,2.7652096501208895e-05,1.830226324502464e-05,3.2526129490692946e-10,2.585730002163482e-05,1.8928047359076379e-10,2.3072516571298427e-08,1.869295177048753e-07,8.982779422222507e-05,2.606259444437579e-07,7.403481737860062e-07,0.00017413875257647632,2.5412085794471824e-06,4.929252341645649e-10,5.449373937910982e-08,2.000804055263267e-13,3.111154678431596e-08,1.3216096517181434e-11,4.027889452800729e-09,1.0343790045625098e-08,1.9483554259081036e-11,1.4786654746951976e-09,2.4523857523582494e-07,3.573918352224433e-11,5.866966931886236e-09,3.823001984161341e-12,5.563229438921988e-07,2.949223979583044e-06,3.3441631931404914e-08,7.639151137917693e-14,2.547935102269507e-12,3.42962540929254e-14,8.47520509130528e-13,5.099645191697283e-16,1.0157259375471442e-17,4.2681129720601436e-16,1.414366823406139e-11,7.483582628587446e-12,1.3781828351502467e-08,4.990281300968678e-11,9.406490450507555e-09,2.301217171168041e-11,2.8402757798281767e-11,4.019590326614525e-12,4.251811321921576e-11,2.154735969556905e-13,3.1520960284279964e-13,4.568779730644088e-13,2.065682449709809e-14,8.760285146176321e-15,3.134140703343123e-17,1.3235286945009718e-17,4.876653106572613e-18,2.3208209314112363e-19,1.1613576446068746e-17,1.3047994576175223e-17,3.7785126902268364e-15,8.80924049067377e-19,3.326908639850953e-23,9.144493602525839e-19,6.014402608027203e-13,4.659376083039466e-15,2.4063571019844848e-18,6.937064870722096e-21,6.9495314759209774e-15,1.028371771634763e-16
