t[s],z[m],T[K],density[kg/m3],mean_MW[kg/mol],velocity[m/s],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction[-],SSA[m2/g],total_carbon_flux[kg/m2-s],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],AR,N2,HE,H2,H,O2,O,H2O,OH,H2O2,HO2,CO,CO2,HOCO,CH4,CH3,CH2,CH2(S),C,CH,CH3O2H,CH3O2,CH3OH,CH3O,CH2OH,CH2O,HCO,HO2CHO,HOCHO,OCHO,C2H6,C2H5,C2H5O2H,C2H5O2,C2H4,C2H3,C2H2,C2H,C2H5OH,C2H5O,PC2H4OH,SC2H4OH,C2H4O2H,C2H4O1-2,C2H3O1-2,CH3CHO,CH3CO,CH2CHO,CH2CO,HCCO,HCOOH,CH3CO3,CH3CO3H,CH2OHCHO,CHOCHO,O2C2H4O2H,HO2CH2CHO,CH3OCHO,CH3OCO,C3H8,IC3H7,NC3H7,C3H6,C3H5-A,C3H5-S,C3H5-T,C3H5O,C3H6O,CH3CHCHO,AC4H7OOH,CH3CHCO,AC3H5OOH,C3H6OH1-2,C3H6OH2-1,HOC3H6O2,SC3H5OH,C3H5OH,CH2CCH2OH,C3H4-P,C3H4-A,C3H3,C3H2,C2H5CHO,CH2CH2CHO,RALD3,C2H3CHO,CH3COCH3,CH3COCH2,NC4H10,PC4H9,SC4H9,IC4H10,IC4H9,TC4H9,IC4H8,IC4H7,IC4H7O,C4H8-1,C4H8-2,C4H71-3,C4H71-4,C4H71-O,C4H6,C4H5,C4H4,C4H3,C4H2,C6H6,FULVENE,C6H5,C5H6,C5H5,MCPTD,C10H8
0.0,0.0,2373.15,0.0851427075774619,0.01657612749524357,0.23489974149347106,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,8.514270814299305e-08,8.514270814299305e-08,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,3.77596456384683e-28,1574.1891176362476,0.014513294164280757,1.0390228824764756e-23,0.0,-2.402863437386063e-40,0.0,0.0,0.0,0.008962527992237353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009992000785887701,0.0,0.9706084013801151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010437069841759909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0886645965778334e-11,2.5572715724828363e-12,2373.15,0.08514262449090618,0.016576111319420887,0.23489997072073035,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,8.514262505643679e-08,8.514262505643679e-08,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,3.7759608790698357e-28,1574.1891176362476,0.014513294164280757,1.0390228824764756e-23,3.9128136452442942e-146,-2.402861093703351e-40,6.799245023500852e-90,0.0,0.0,0.008962519246149724,0.0,2.012262164205199e-07,1.8106083770427468e-07,2.125965957010055e-24,6.581943418491113e-14,2.063115708283212e-17,3.8905809964586234e-14,4.220513753337838e-31,3.17446482190651e-26,1.4084794599926128e-13,0.009991991035124255,3.2939784121226947e-19,0.9706072764682694,1.3648697323912659e-06,4.511928418977275e-15,5.957738774144467e-17,2.59838268147391e-30,4.726453846730827e-21,5.441630765242558e-32,3.9943193072522464e-32,2.2352252586641724e-19,3.610285429028016e-14,1.7057809404806487e-23,1.3773302223328487e-16,1.386072788517668e-16,-7.532696181272962e-33,4.778554996457963e-22,8.133200108584483e-15,0.010436261438857222,3.5393610043746245e-09,6.745981585852803e-39,2.2002461301828827e-42,2.0111507042709175e-07,4.800037754854526e-15,1.6697551373465715e-13,2.5164243059416366e-23,4.258826132287938e-28,-3.3843798229735296e-28,7.0687967833249755e-28,1.1890902948128272e-32,2.7261084997014083e-44,-1.6784055081885513e-22,2.0125767991303288e-14,1.0641276042817752e-22,-1.800754512336446e-14,-2.1184535780643015e-15,2.426128610690308e-21,6.352931636986854e-30,1.460717901031557e-20,8.964943486765775e-52,0.0,2.9804437066048007e-41,2.6044683719761737e-36,7.75458324324565e-73,1.325277190646706e-75,6.241516702955418e-16,-8.548923394874589e-14,4.13449556314186e-20,1.0598154647562436e-20,9.922309098622313e-22,1.6272298657394676e-18,1.789490658255418e-23,7.872621322818867e-27,8.829454319695268e-26,3.0023451573683884e-33,5.605756371848546e-36,1.4264458962586805e-30,5.451055092356136e-54,3.439488580932173e-19,4.1077046842534808e-53,2.4633316023376114e-38,9.792873204379265e-40,1.0857979325160628e-67,1.6008778557586415e-30,8.631632909932032e-37,-2.686720993623523e-33,1.0945354548596933e-23,9.19117749237781e-24,6.761126782436875e-29,2.029287101798137e-36,4.915168704380511e-27,4.907521525816253e-31,4.919575759781327e-37,2.465328109923944e-29,9.323990151632761e-28,-2.793640631517065e-34,3.7484106389973136e-22,7.765418811281137e-24,1.1690177946231507e-25,1.2574869253090374e-31,4.441206854338613e-33,1.1011173997120105e-34,1.3284631950612613e-30,1.278463152371282e-34,7.040171159872682e-45,3.463791967604694e-21,1.3883739533752662e-22,1.1416113230363579e-25,1.35994866500562e-26,1.1634392725713725e-42,2.6842375711107426e-25,3.100454609093818e-29,2.996383984596214e-30,3.6084896314877295e-34,3.0291826226259643e-33,4.1520516089854097e-45,6.916494311325631e-47,1.0601556891516994e-51,1.2360770044058792e-39,6.421320409492573e-44,4.487028243413431e-45,2.676154504795376e-77
3.7158033435773236e-09,8.729856211849439e-10,2373.15,0.08511464642274143,0.016570664369961973,0.23497718478045965,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,8.51146469880862e-08,8.51146469880862e-08,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,3.7747200893773203e-28,1574.1891176362476,0.014513294164280767,1.0390228824764756e-23,1.6557033555343523e-84,-2.4020718959566945e-40,4.422176541134609e-59,0.0,0.0,0.008959574141087532,0.0,7.911699233404474e-05,5.054894276145302e-05,2.2434851188505803e-19,1.8722209476227114e-11,5.063347920052035e-10,3.453597706394935e-09,2.2671214041917522e-21,7.76616069418244e-19,4.5147245973025956e-09,0.009988703111557633,3.317347426469271e-14,0.9702169743161849,0.0004713493217713861,8.11681461335068e-10,1.3238351641024473e-09,2.4420084676808535e-18,1.0447520596491981e-13,8.42826316746461e-22,5.6207538108750355e-24,8.705185508871928e-13,5.013012513502935e-10,1.1613154102004073e-13,4.91912202127106e-11,1.534076195269841e-11,1.908680187684495e-23,6.090994195212677e-17,1.3214812809206764e-12,0.010164373316125134,1.4875476604989342e-06,2.1679416659438543e-28,2.3212077661142063e-31,6.78409283060958e-05,8.488334735279074e-10,1.92847556805653e-08,2.954699507201635e-14,3.468754717532899e-18,9.38521412183299e-21,4.694907802626247e-18,8.628969357950329e-21,1.9354586408386578e-32,8.884579180207887e-20,1.0760119594972425e-21,3.460704740617218e-16,2.4978408609608053e-17,7.062784512113992e-17,1.1397149727279535e-16,8.337461740528153e-20,1.679563536859525e-15,3.614032254341418e-44,0.0,1.3901712697452214e-26,8.408783514408394e-25,4.671483067336047e-54,4.516181782863322e-56,8.175643453416414e-14,1.3804476590521444e-13,1.4325462998382788e-12,3.2185280283647516e-13,1.0343719027083594e-13,4.8895450938179595e-11,1.2440127291212392e-13,1.168846059397341e-16,1.0807255258485102e-15,1.2447269734188578e-23,6.255410518239724e-25,1.543077462082247e-21,1.4056599605038267e-37,4.6521932460312246e-14,2.070787595401917e-36,1.0895537094656003e-24,1.2900600502906304e-25,7.88630677734865e-48,2.9523237270439803e-21,3.970899015719302e-22,7.606947041200362e-23,7.05789157670303e-14,5.5919345037450396e-14,2.3315471637020814e-16,2.9663273656207715e-21,4.6261904354116467e-20,2.9579776724234257e-21,1.168745701370706e-26,1.9950099085180758e-19,8.357939115227246e-23,1.2559967815053209e-24,1.4981961039670417e-14,2.6727475986412387e-16,1.461022867100628e-17,2.25417755393388e-19,5.172384539572973e-21,3.070262715151593e-21,2.454035696746765e-18,1.3094272255029558e-19,3.1527222697400407e-30,1.1952909132056252e-13,5.172516484663952e-15,6.318970741168507e-17,7.35395258807649e-18,8.219065395493946e-31,2.98269679416107e-15,7.292020987592039e-19,1.074746186168853e-17,9.864748285853796e-22,1.09107366308032e-20,2.262047287288727e-27,2.822404651286782e-29,3.521281570947335e-31,2.878035972220748e-25,1.4163728983693854e-26,2.038409460539658e-28,1.7405499808617097e-46
3.577005784146578e-08,8.415016821982103e-09,2373.15,0.08489519849645012,0.01652794084250706,0.23558458374811736,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,8.489519906033728e-08,8.489519906033728e-08,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,3.7649878690044625e-28,1574.1891176362476,0.014513294164280287,1.0390228824764756e-23,2.2451147536508188e-63,-2.3958817618666823e-40,1.6263126443585112e-48,0.0,0.0,0.008936474004408944,0.0,0.001041085018142159,0.00015008870948431563,1.5227051277742313e-17,6.468074054060868e-11,1.10626642677862e-07,4.8856724858130816e-08,5.9108680891038315e-18,1.670977271048583e-16,2.115379082504896e-07,0.009962741641001126,1.2059377129476397e-12,0.9667693239516648,0.004448354307741636,2.7853450107298276e-07,2.003541162328931e-07,3.115109132587874e-14,3.6960319401133035e-11,6.928465220325294e-19,2.7186530303107855e-20,5.3828485754469e-10,2.8763929597949058e-08,1.9592539040427116e-10,2.341058814131016e-08,9.631246727019036e-10,8.2163996180854465e-22,7.0809714505169935e-15,3.916178238532029e-12,0.008077481347095551,1.619610412851343e-05,5.174907991752541e-25,5.25182779501825e-27,0.0005954528633552318,1.518362374393481e-07,1.7031658725763485e-06,9.510881468246006e-11,1.0310529726619408e-14,4.232849864284287e-17,7.041749104372983e-15,2.793432445842859e-16,3.9945752420732732e-28,2.2392284602461833e-16,2.3516349804554e-19,9.342873204837707e-13,8.156121345710568e-15,6.855950315953623e-15,5.337332405452634e-13,1.549577546276589e-15,1.0171988952671927e-13,8.558581739256487e-39,0.0,6.4947752780971535e-21,3.699513733496671e-21,9.831508075931898e-48,9.562791213240098e-50,8.984075283901483e-14,1.2994613647326941e-12,1.1424729484760488e-09,2.70229359408269e-10,2.62519844189299e-10,3.8984958051783116e-08,1.1948717139802837e-09,2.3294574673276625e-12,1.765503362649272e-11,1.6266833876356268e-20,2.1548604746385145e-20,5.810718999521685e-19,3.951481348059773e-32,5.358493024667722e-12,7.489971889417169e-31,3.7024484907854724e-20,1.8910770969294433e-21,1.855716909932346e-41,1.5470034125344017e-17,5.3102858992436763e-17,5.513586143011507e-20,5.556379887242364e-10,4.596897360889805e-10,1.9213081995341376e-11,2.7816657234253903e-15,1.9211653310834154e-17,4.627259200423506e-18,1.721648495460629e-23,1.3070449686593545e-15,9.121135356835855e-18,5.713426172216137e-20,1.2924991314201725e-11,2.240037597323385e-13,7.66170403986834e-14,1.326590773802912e-14,3.2670245615482015e-16,2.0035417044608855e-16,1.7924170893490882e-13,4.135232262029874e-14,9.032773464135865e-25,1.009454129882746e-10,7.71459941607173e-12,6.753657041728458e-14,9.600054533142764e-15,5.1221069225298107e-26,2.609955536019069e-11,4.942541191332923e-14,9.282603432561523e-13,2.1860847912391814e-16,3.4515829993436605e-15,3.313782050208784e-20,1.2924688125822113e-21,4.4829519343200903e-23,1.165850840300334e-18,4.070581993180359e-19,1.723330261908941e-21,6.401089810582856e-36
1.352821632377519e-07,3.1931719745016184e-08,2373.15,0.08440739027775027,0.016432971214966847,0.2369460770459573,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,8.440739083839734e-08,8.440739083839734e-08,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,3.743354230608736e-28,1574.1891176362476,0.014513294164280259,1.0390228824764756e-23,1.4449060878678836e-48,-2.3821217433123046e-40,4.113906844318194e-41,0.0,0.0,0.008885124981816924,0.0,0.003868851188098427,0.00017209198228599435,1.801368406064025e-16,8.752234462543977e-11,7.257834331363093e-07,6.044316148735324e-08,1.3423220768404555e-16,9.960224199900033e-16,1.4801491087846393e-06,0.009904225480693892,4.26802418458479e-12,0.9579384011624458,0.013468803259352615,7.3444002481448685e-06,1.4827660889827042e-06,2.7921300487174154e-12,7.882613671562296e-10,4.117209998039329e-18,5.9660580063099355e-19,1.233034358972071e-08,1.3804469431533996e-07,2.5301627910042396e-09,5.359784119862379e-07,7.342823220263614e-09,1.1585360426488284e-21,8.497135318544852e-14,4.463965469825538e-12,0.0039490721915371955,3.624846685317565e-05,6.962360551423077e-24,4.416853617866023e-25,0.0017401269728739403,1.9696432154139792e-06,2.1634306260761407e-05,6.232963544677666e-09,5.613152314213163e-13,2.934796608073596e-15,7.857958080202014e-14,5.4382527820055485e-14,2.586553145791853e-26,1.6760883052897757e-14,1.1937353521239479e-17,1.1138061137759522e-10,4.674432406494693e-13,1.7808184387772063e-13,5.0335856000249075e-11,3.451914026711043e-13,4.991812749707412e-13,1.7840289433339608e-35,0.0,1.070842840219501e-18,2.1667588845923363e-19,7.832873865259701e-45,7.622608557920671e-47,8.917829663486495e-14,3.9114353627342184e-12,1.6089596372153703e-08,6.6195686044892975e-09,7.58559518317116e-09,1.291182786280851e-06,1.6200615396225455e-07,3.872128021532054e-10,2.8184392489958708e-09,1.7092354997131406e-18,3.4568011436113145e-18,6.742197634842702e-18,2.531298387636776e-29,5.3898559023555116e-11,6.685958758239529e-28,1.7165496874206613e-18,7.953506629673562e-20,1.0172072292945804e-38,1.2144587567726466e-15,1.0038518831660783e-14,4.806718235546508e-18,7.88565370510621e-08,7.374231560563396e-08,8.996062167062302e-09,5.4867448868308906e-12,8.636426251250151e-16,1.166532864388865e-16,1.1718368716275186e-21,2.3678826018139497e-13,3.696075011773314e-15,1.6217957296342322e-17,1.1626449798329916e-10,3.1285710140853365e-12,1.611068603091065e-12,2.2798883289022315e-12,9.420984555130965e-14,5.794280609371009e-14,7.717902976764287e-11,2.717712686088687e-11,1.9244371326609836e-21,2.1812187330385917e-09,4.735288903877097e-10,1.9842870969841946e-12,3.2652680726300256e-13,2.809677768642037e-23,1.7768016156828847e-09,1.4979208246572787e-11,2.8169573961417113e-10,2.7838490604582197e-13,5.286228334015371e-12,1.9456577710984835e-16,2.6446425778968035e-17,1.7177949590468153e-18,5.349983149043171e-15,7.877406969846518e-15,2.0802329299448844e-17,1.6192098293690694e-28
4.6449079730350607e-07,1.1035677589604553e-07,2373.15,0.08360121015678747,0.016276018906901567,0.23923098675834453,1.6605390671738466e-24,1.6605390671738466e-24,6.277430995254351e-22,4.394201696678045e-22,1.256637061399986e-17,8.360121071207977e-08,8.360121071207977e-08,0.0010000000066421562,0.0010000000066421562,1.999999999999989,1.999999999999989,1.5503875968992162,1.999999999999989,1.0,7.982757899425149e-18,3.707601226558873e-28,1574.1891176362476,0.01451329416428021,1.0390228824764756e-23,7.32127243897146e-35,-2.359381011437623e-40,2.914378601489119e-34,0.0,0.0,0.008800262612431492,0.0,0.0123006081246406,0.00024001322135995242,2.201831875512139e-15,1.394368837311671e-10,3.283157534262367e-06,8.499800866895265e-08,8.603539433223595e-16,2.9204336859035867e-15,9.73791679561229e-06,0.009801730361256242,8.685209534202395e-12,0.9368943581128085,0.02722511328350898,5.6865802761359704e-05,5.797469552984547e-06,9.207829358984871e-11,8.289089854082044e-09,1.2626215251087787e-17,2.8253826367026246e-18,1.1372548496946177e-07,3.010945742991095e-07,1.1656818892668165e-08,5.121514295224892e-06,6.974255898205535e-08,2.2502319933952784e-21,4.910193829863785e-13,6.161359294345478e-12,0.0005267328701432143,8.282552383971947e-05,4.793864876582274e-23,1.1649154108770937e-23,0.0038098013025230832,1.053336719915037e-05,0.00019586360787167086,1.814416227109367e-07,1.2599302352210803e-11,5.671664290844629e-14,5.759093993317516e-13,3.774292066305409e-12,3.2894420267344934e-25,7.571831646063786e-13,5.618663988664273e-16,5.4589531692008334e-09,2.215315229173339e-11,7.899742788587817e-12,3.179050707215998e-09,4.4698069315624225e-11,1.6542506958436252e-12,3.849158829546355e-32,0.0,6.510893430105015e-17,1.958016809079857e-17,1.227743462365606e-42,1.1949108503907777e-44,9.201402575458579e-14,7.824571551207034e-12,8.782836153779272e-08,4.739801566848968e-08,5.550765386390658e-08,1.4457418010992398e-05,5.607430686322868e-06,1.633679392426482e-08,1.011772197940764e-07,8.037401788227833e-17,1.6655270963915958e-16,6.897228023423505e-17,2.7951076357285138e-27,3.9488488559488413e-10,7.164753306719115e-26,2.775270066529576e-17,1.3927322307262842e-18,2.0177943071274615e-36,3.357759704483131e-14,6.233719566673744e-13,2.2075942151907934e-16,4.020466950389308e-06,4.456552527827855e-06,1.5773129930575493e-06,4.027019774840037e-09,2.5412380874190604e-14,2.493289884825004e-15,5.653790380845303e-20,3.1150649436003434e-11,4.747470807501576e-13,2.060013074718757e-15,6.983479513454184e-10,1.901699816962937e-11,1.7477829952402055e-11,4.288338623233119e-11,3.4688334507512075e-12,2.1347437036649012e-12,7.1156163615310375e-09,3.602435363926163e-09,6.683337109052543e-19,3.926026617580716e-08,1.4370432871390377e-08,3.563363664658707e-11,4.65237474987099e-12,7.471012304731901e-21,4.606864780053825e-08,1.1151235891539804e-09,2.4598646269580508e-08,6.157258057640649e-11,2.8981027302054867e-09,9.116426579725405e-13,1.8509359019915286e-13,4.128452245781696e-14,2.598726552259882e-12,1.4727372776410663e-11,1.6653523973506457e-14,1.1470772083898608e-21
8.984274948845338e-07,2.1466957439181486e-07,2373.15,0.08278869257271794,0.016117832780938746,0.24157888448875892,1.6605390672345256e-24,1.6605390672345256e-24,6.277430995480123e-22,4.394201696859027e-22,1.2566370614454233e-17,8.278869312563862e-08,8.278869312563862e-08,0.001000000006678698,0.001000000006678698,1.9999999999996052,1.9999999999996052,1.5503875968989187,1.9999999999996052,1.0,7.982757899714565e-18,3.671567164677249e-28,1574.1891176360944,0.014513294164280231,1.0390228825138446e-23,1.8938364284614464e-27,-2.3364613497362954e-40,1.4750446644280376e-30,0.0,0.0,0.008714733131415364,0.0,0.0258818321618697,0.0003475638704200714,8.619757007222593e-15,2.1677150013873476e-10,7.977514186093771e-06,1.247923308459209e-07,1.5457960848134022e-15,4.740697789424693e-15,2.8431590548120943e-05,0.00969034672431332,1.2838697580648062e-11,0.9097375937929119,0.036857438502203556,0.00011734404640538746,1.0818007414457776e-05,4.025323035188859e-10,2.5506229522025228e-08,2.489077371645403e-17,5.1175951685229914e-18,2.9995190684772546e-07,4.0429211573947435e-07,2.566740789325937e-08,1.3244904300873916e-05,2.296146167620367e-07,4.729512720071948e-21,1.1031953302947178e-12,8.820897400672691e-12,0.0004004819078220868,0.00015036657368130667,1.4506329553204113e-22,6.564041761762775e-23,0.007198196665115316,2.7445218700527163e-05,0.0006690909689544688,6.018970223682544e-07,4.7024447028533535e-11,1.9871305232780743e-13,2.4454909110528916e-12,2.0876296794307958e-11,1.1289092124960577e-24,3.574713577210002e-12,2.7608223602492936e-15,2.569898924699385e-08,1.0861519564118063e-10,3.957343964670899e-11,2.6174364115670264e-08,5.735587568233075e-10,3.4715389949510105e-12,1.5460938881038634e-30,0.0,4.598458559995408e-16,2.1238410754497852e-16,1.6514506007831837e-41,1.6073092188736285e-43,1.0732092500199324e-13,1.0472573097685601e-11,2.2185968891871685e-07,1.2530320644255762e-07,1.4717976285329467e-07,4.427212325079422e-05,2.495944478438206e-05,8.10505900503235e-08,4.908390676895668e-07,5.397184538580806e-16,1.0866442845313974e-15,3.201869907566817e-16,2.5413903074569656e-26,1.265581973631534e-09,5.261724181098485e-25,1.2533222148376873e-16,7.112379540705558e-18,3.574682582762036e-35,1.779556238998626e-13,5.040411493275724e-12,1.4986352380399048e-15,2.589899098402378e-05,2.8131728358822584e-05,1.964767347049196e-05,1.1737232848146458e-07,1.394874734000877e-13,1.5596455390024335e-14,4.357684205297527e-19,3.682247137240231e-10,3.3451262002208913e-12,2.29170214618411e-14,2.3743295679913502e-09,6.797233389450435e-11,6.887507365395314e-11,1.5859587118599955e-10,1.5651228642225852e-11,9.63257554050406e-12,5.234673569145747e-08,3.117730741034379e-08,8.427443306535171e-18,1.882924419420384e-07,6.650079517461148e-08,1.763474269027261e-10,2.310499205683948e-11,1.1956369932288236e-19,4.209661256442728e-07,1.3538967008656856e-08,3.821192609765836e-07,1.3391612232031693e-09,7.418364188320547e-08,1.319928260258164e-10,1.5711526392163396e-11,7.148530402858854e-12,6.317743871129756e-11,5.87381528082726e-10,3.478283645361068e-13,5.805636356336841e-18
1.333701897918385e-06,3.2040159523403944e-07,2373.15,0.08186046649077502,0.015937119783707623,0.24431817771590428,1.6605422492646428e-24,1.6605422492646428e-24,6.277443024688076e-22,4.394211320225648e-22,1.256639469492559e-17,8.186062390370725e-08,8.186062390370725e-08,0.0010000019229420376,0.0010000019229420376,1.9999999999993023,1.9999999999993023,1.550387596898684,1.9999999999993023,1.0,7.982773318031594e-18,3.6304085983565463e-28,1574.1890937251655,0.014513294164280216,1.0390248735548184e-23,6.654989729590468e-23,-2.3102864122925604e-40,2.7495548207956303e-28,0.0,0.0,0.008617023621355805,0.0,0.04341773232683692,0.0004826847390661868,2.058070728726772e-14,3.210112297108724e-10,1.4494901644413295e-05,1.7570296808585014e-07,2.1411600597190987e-15,6.801504936506171e-15,5.632554307958392e-05,0.009560001319136806,1.7804903936586437e-11,0.8789583621836478,0.04370373588888055,0.00017420195831113265,1.5729738777323566e-05,1.0641161632704377e-09,5.4066031717926295e-08,4.095438468325897e-17,7.045264571559739e-18,5.061744451406324e-07,4.724773603143891e-07,4.4436815447028044e-08,2.101642325007831e-05,4.3486050040271046e-07,9.123357963266902e-21,1.838000675357097e-12,1.208539254876226e-11,0.0005691575391045679,0.00021453278004069387,3.0229370010940618e-22,2.122886063249452e-22,0.012158254806084484,5.6849479614844914e-05,0.0015599455370986063,1.1674949366670584e-06,1.035613896533928e-10,3.741770519295888e-13,6.486287026528854e-12,5.305027327130698e-11,2.8783648670667123e-24,7.562499543084469e-12,6.1046215333610735e-15,5.393440429696418e-08,2.39532011054025e-10,8.951858996893406e-11,8.582828962280264e-08,2.5213599297295603e-09,5.766438317242937e-12,1.248911636328615e-29,0.0,1.3585254037443853e-15,7.6198141775116705e-16,1.0057169590598645e-40,9.788396611260339e-43,1.3278044520068728e-13,1.225084870612775e-11,3.7990124488481085e-07,2.1988349395367905e-07,2.587493430031989e-07,9.509780900794386e-05,6.278824449444945e-05,2.2884545010967428e-07,1.3714671033705567e-06,1.7732113503013593e-15,3.8479064719704796e-15,9.193564370644337e-16,9.74902316831495e-26,2.6158332894211994e-09,1.9192903158114377e-24,3.799746310151903e-16,2.271608537736937e-17,2.610343683384349e-34,5.471326165133775e-13,2.0127425531695748e-11,4.980487710672007e-15,8.132079325610342e-05,8.232966809629947e-05,8.610505626542062e-05,8.827411787053444e-07,4.255138799621043e-13,5.0021697864277316e-14,1.723083671137125e-18,1.716880985222695e-09,9.18881709471879e-12,8.913262870650773e-14,4.899910132102787e-09,1.6241050997159956e-10,1.6524522144674158e-10,3.3408225045393257e-10,4.117599962496132e-11,2.5342548863690333e-11,1.7235231015476874e-07,1.0861789733026455e-07,3.7424886981900576e-17,5.157102959335102e-07,1.763036375702666e-07,5.379536979487675e-10,7.587802379208136e-11,6.610305786615299e-19,1.901621176868856e-06,7.488868873867838e-08,2.416829955716333e-06,1.0396700123404125e-08,5.716161487691328e-07,2.5953823091224047e-09,2.329023783996826e-10,1.4465888910764142e-10,5.337347660308804e-10,6.171725293091969e-09,2.526199184569217e-12,1.082190923286671e-15
